  0|AT     |    1111110|      0|1111110   |AT|Милиционерским РОВД|01/01/2010
  0|KX     |    1111180|   9240|Аристарховская|43|28||Валентиновск||||Александровская
  0|KX     |    1111180|   9260|         ||||
  0|KX     |    1111180|   9400|4081254M065PB7||0
  0|KX     |    1111180|   9500|          |0
  0|KX     |    1111180|  30000|14/02/2011|Маковская В.В.|25|09:11:30|2
  0|TT     |    1111180|      0|1111180  |TT|Константиновский РОВД|15/04/2010
  0|TT     |    1111180|   9010|Сигизмундов|Александр|Александрович
  0|TT     |    1111180|   9030|пер. Ольгавский, дом 36, кв. 120|||112||Вадимовская|Сигизмундовский
  0|TT     |    1111180|   9040|11/04/1965
  0|TT     |    1111180|   9170|пер. Татьянавский, дом 4, кв. 113|||||Станиславовская|Семеновский
  0|TT     |    1111180|   9200|1         ||0
  0|TT     |    1111180|   9230|Эдуардовская|15|||Леонидовск|Томашовский|||Кирилловская
  0|TT     |    1111180|   9240|Трофимовская|59|||Эдуардовск|Артемовский|||Трифоновская
  0|TT     |    1111180|   9260|         ||||
  0|TT     |    1111180|   9400|3110465H056PB4||0
  0|TT     |    1111180|   9500|          |0
  0|TT     |    1111180|  30000|18/06/2012|Милентей М.Е.|25|08:57:16|2
  0|XB     |    1111180|      0|1111180  |XB|Софьявский РОВД|22/06/2010
  0|XB     |    1111180|   9010|Кириллов |Семен|Олегович
  0|XB     |    1111180|   9030|ул. Александровская, дом 22, кв. 108|||112
  0|XB     |    1111180|   9040|10/10/1968
  0|XB     |    1111180|   9170|ул. Екатеринавская, дом 14, кв. 53
  0|XB     |    1111180|   9200|0         ||0
  0|XB     |    1111180|   9230|Иосифовская|31|62||Вячеславовск||
  0|XB     |    1111180|   9240|Петровская|54|92||Трофимовск
  0|XB     |    1111180|   9260|         ||||
  0|XB     |    1111180|   9400|4101068M070PB7||0
  0|XB     |    1111180|   9500|          |0
  0|XB     |    1111180|  30000|18/04/2011|Ханчевская Т.В.|25|09:03:52
  0|HT     |    1111181|      0|1111181  |HT|Анжеликавский РОВД|10/07/2006|/  /
  0|HT     |    1111181|   9010|Борисов  |Федор|Семенович
  0|HT     |    1111181|   9030|пер. Еленавский, дом 32, кв. 146|||112
  0|HT     |    1111181|   9040|19/04/1990
  0|HT     |    1111181|   9070|ИП Олегов Ярослав Адамович|термист|||||7712644
  0|HT     |    1111181|   9170|пер. Еленавский, дом 82, кв. 124
  0|HT     |    1111181|   9200|1         |0|0||
  0|HT     |    1111181|   9230|Адамовская|24|66||Александровск||
  0|HT     |    1111181|   9240|Сигизмундовская|32|19||Борисовск
  0|HT     |    1111181|   9260|         ||||
  0|HT     |    1111181|   9400|3190490A057PB2||0
  0|HT     |    1111181|   9500|          |0
  0|HT     |    1111181|  30000|21/06/2012|Ляшенко О.А.|26|11:56:43
  0|HT     |    1111181|  30010|         |||
  0|KB     |    1111181|      0|1111181  |KB|Лидиявский РОВД|29/04/2010
  0|KB     |    1111181|   9010|Валентинов|Олег|Валентинович
  0|KB     |    1111181|   9030|пер. Константиновский, дом 71, кв. 111|||112||Ярославовская|Александровский
  0|KB     |    1111181|   9040|23/10/1984
  0|KB     |    1111181|   9170|ул. Олеговская, дом 26, кв. 20|||||Семеновская|Вячеславовский
  0|KB     |    1111181|   9200|0         ||0
  0|KB     |    1111181|   9230|Вадимовская|42|29||Кирилловск|Константиновский|||Сигизмундовская
  0|KB     |    1111181|   9240|Томашовская|68|11||Александровск|Константиновский|||Петровская
  0|KB     |    1111181|   9260|         ||||
  0|KB     |    1111181|   9400|4231084B000PB5||0
  0|KB     |    1111181|   9500|          |0
  0|KB     |    1111181|  30000|18/06/2012|Милентей М.Е.|25|08:52:25|2
  0|AH     |    1111182|      0|1111182  |AH|Софьявский РОВД|24/01/2005
  0|AH     |    1111182|   9010|Скоттова |Анна|Трифоновна
  0|AH     |    1111182|   9030|пер. Еленавский, дом 46, кв. 60|||112||Валентиновская|Сидоровский
  0|AH     |    1111182|   9040|01/12/1987
  0|AH     |    1111182|   9170|пер. Елизаветтавский, дом 28, кв. 105|||||Константиновская|Артемовский
  0|AH     |    1111182|   9200|1         ||0
  0|AH     |    1111182|   9230|Вячеславовская|58|||Федоровск|Станиславовский|||Ярославовская
  0|AH     |    1111182|   9240|Кирилловская|61|||Константиновск|Аристарховский|||Александровская
  0|AH     |    1111182|   9260|         ||||
  0|AH     |    1111182|   9400|3011287B052PB8||0
  0|AH     |    1111182|   9500|          |0
  0|AH     |    1111182|  30000|01/08/2011|Козловская Ю.В.|25|09:07:51
  0|AM     |    1111182|      0|1111182  |AM|Екатеринавский РОВД|24/09/1997
  0|AM     |    1111182|   9010|Вячеславов|Федор|Ярославович
  0|AM     |    1111182|   9030|ул. Валентинавская, дом 83, кв. 104|||112||Вячеславовская
  0|AM     |    1111182|   9040|17/06/1970
  0|AM     |    1111182|   9170|пер. Иринавский, дом 78, кв. 95|||||Адамовская
  0|AM     |    1111182|   9200|1         ||0
  0|AM     |    1111182|   9230|Эдуардовская|23|51||Адамовск||||Леонидовская
  0|AM     |    1111182|   9240|Трифоновская|79|85||Ивановск||||Скоттовская
  0|AM     |    1111182|   9260|         ||||
  0|AM     |    1111182|   9400|3170670E007PB1||0
  0|AM     |    1111182|   9500|          |0
  0|AM     |    1111182|  30000|21/05/2011|Дышлевич Н.С.|25|09:18:13
  0|PM     |    1111182|      0|1111182  |PM|Сидоровский РОВД|05/02/2010
  0|PM     |    1111182|   9010|Станиславова|Софья|Скоттовна
  0|PM     |    1111182|   9030|пер. Аннавский, дом 47, кв. 82|||112
  0|PM     |    1111182|   9040|28/02/1976
  0|PM     |    1111182|   9170|ул. Людмилавская, дом 83, кв. 3
  0|PM     |    1111182|   9200|0         ||0
  0|PM     |    1111182|   9230|Аристарховская|34|75|41|Иосифовск||
  0|PM     |    1111182|   9240|Борисовская|86|22|89|Ивановск
  0|PM     |    1111182|   9260|         ||||
  0|PM     |    1111182|   9400|4280276A028PB7||0
  0|PM     |    1111182|   9500|          |0
  0|PM     |    1111182|  30000|03/03/2012|Администратор|25|08:32:36
  0|TA     |    1111182|      0|1111182  |TA|Викториявский РОВД|28/02/2003
  0|TA     |    1111182|   9010|Трофимов |Аристарх|Сидорович
  0|TA     |    1111182|   9030|ул. Аннавская, дом 65, кв. 115|||112||Адамовская
  0|TA     |    1111182|   9040|13/01/1957
  0|TA     |    1111182|   9170|пер. Валериявский, дом 8, кв. 80|||||Ярославовская
  0|TA     |    1111182|   9200|1         ||0
  0|TA     |    1111182|   9230|Вячеславовская|91|58||Сигизмундовск||||Артемовская
  0|TA     |    1111182|   9240|Ивановская|44|16||Викторовск||||Трифоновская
  0|TA     |    1111182|   9260|         ||||
  0|TA     |    1111182|   9400|3130157C022PB2||0
  0|TA     |    1111182|   9500|          |0
  0|TA     |    1111182|  30000|19/08/2011|Милентей М.Е.|25|08:46:17
  0|BA     |    1111183|      0|1111183  |BA|Валентинавский РОВД|21/11/2002
  0|BA     |    1111183|   9010|Иванов   |Сигизмунд|Борисович
  0|BA     |    1111183|   9030|ул. Олеговская, дом 18, кв. 6|||112||Ярославовская
  0|BA     |    1111183|   9040|07/02/1976
  0|BA     |    1111183|   9170|ул. Людмилавская, дом 98, кв. 97|||||Ивановская
  0|BA     |    1111183|   9200|0         ||0
  0|BA     |    1111183|   9230|Ивановская|46|62||Ивановск||||Ярославовская
  0|BA     |    1111183|   9240|Томашовская|92|71||Сидоровск||||Сигизмундовская
  0|BA     |    1111183|   9260|         ||||
  0|BA     |    1111183|   9400|4070276H024PB9||0
  0|BA     |    1111183|   9500|          |0
  0|BA     |    1111183|  30000|09/01/2012|Милентей М.Е.|25|08:40:00|2
  0|CE     |    1111183|      0|1111183  |CE|Станиславовский РОВД|29/12/2011
  0|CE     |    1111183|   9010|Александров|Скотт|Сигизмундович
  0|CE     |    1111183|   9030|ул. Светланавская, дом 42, кв. 109|||112
  0|CE     |    1111183|   9040|03/12/1966
  0|CE     |    1111183|   9170|пер. Аннавский, дом 79, кв. 23
  0|CE     |    1111183|   9200|1         ||0
  0|CE     |    1111183|   9230|Сигизмундовская|31|16||Александровск||
  0|CE     |    1111183|   9240|Эдуардовская|42|46||Вадимовск
  0|CE     |    1111183|   9260|         ||||
  0|CE     |    1111183|   9400|3031266M000PB3||0
  0|CE     |    1111183|   9500|          |0
  0|CE     |    1111183|  30000|20/06/2012|Милентей М.Е.|25|08:53:25
  0|CK     |    1111183|      0|1111183  |CK|Лидиявский РОВД|21/03/2008
  0|CK     |    1111183|   9010|Сидоров  |Федор|Викторович
  0|CK     |    1111183|   9030|ул. Еленавская, дом 30, кв. 73|||112
  0|CK     |    1111183|   9040|27/07/1971
  0|CK     |    1111183|   9170|ул. Вадимовская, дом 74, кв. 95
  0|CK     |    1111183|   9200|0         ||0
  0|CK     |    1111183|   9230|Трифоновская|79|13||Эдуардовск||
  0|CK     |    1111183|   9240|Леонидовская|59|11||Ярославовск
  0|CK     |    1111183|   9260|         ||||
  0|CK     |    1111183|   9400|4270771A113PB5||0
  0|CK     |    1111183|   9500|          |0
  0|CK     |    1111183|  30000|03/03/2011|Маковская В.В.|25|09:11:27
  0|MB     |    1111184|      0|1111184  |MB|Петровский РОВД|11/07/2003
  0|MB     |    1111184|   9010|Олегов   |Томаш|Вадимович
  0|MB     |    1111184|   9030|пер. Трифоновский, дом 12, кв. 8|||112||Иосифовская
  0|MB     |    1111184|   9040|22/06/1987
  0|MB     |    1111184|   9170|ул. Иосифовская, дом 83, кв. 146|||||Станиславовская
  0|MB     |    1111184|   9200|1         ||0
  0|MB     |    1111184|   9230|Константиновская|35|52||Константиновск||||Иосифовская
  0|MB     |    1111184|   9240|Эдуардовская|21|25||Трофимовск||||Сидоровская
  0|MB     |    1111184|   9260|         ||||
  0|MB     |    1111184|   9400|3220687E022PB8||0
  0|MB     |    1111184|   9500|          |0
  0|MB     |    1111184|  30000|13/08/2011|Администратор|25|08:57:44|2
  0|TE     |    1111184|      0|1111184  |TE|Эдуардовский РОВД|29/04/2008
  0|TE     |    1111184|   9010|Борисова |Софья|Сигизмундовна
  0|TE     |    1111184|   9030|пер. Людмилавский, дом 69, кв. 99|||112||Скоттовская|Вадимовский
  0|TE     |    1111184|   9040|06/04/1983
  0|TE     |    1111184|   9170|ул. Алинавская, дом 54, кв. 145|||||Леонидовская|Томашовский
  0|TE     |    1111184|   9200|0         ||0
  0|TE     |    1111184|   9230|Ивановская|64|12||Валентиновск|Федоровский|||Сигизмундовская
  0|TE     |    1111184|   9240|Вадимовская|74|28||Кирилловск|Леонидовский|||Сигизмундовская
  0|TE     |    1111184|   9260|         ||||
  0|TE     |    1111184|   9400|4060483E033PB9||0
  0|TE     |    1111184|   9500|          |0
  0|TE     |    1111184|  30000|26/03/2012|Хомич Е.С.|25|08:44:01
  0|MH     |    1111185|      0|1111185  |MH|Натальявский РОВД|04/10/2010
  0|MH     |    1111185|   9010|Эдуардов |Томаш|Валентинович
  0|MH     |    1111185|   9030|ул. Олеговская, дом 85, кв. 16|||112||Томашовская|Эдуардовский
  0|MH     |    1111185|   9040|10/01/1988
  0|MH     |    1111185|   9170|ул. Олеговская, дом 15, кв. 61|||||Сидоровская|Константиновский
  0|MH     |    1111185|   9200|1         ||0
  0|MH     |    1111185|   9230|Вадимовская|59|59||Семеновск|Викторовский|||Сигизмундовская
  0|MH     |    1111185|   9240|Леонидовская|81|67||Станиславовск|Скоттовский|||Александровская
  0|MH     |    1111185|   9260|         ||||
  0|MH     |    1111185|   9400|3100188C039PB7||0
  0|MH     |    1111185|   9500|          |0
  0|MH     |    1111185|  30000|15/12/2011|Милентей М.Е.|25|08:51:59|2
  0|EA     |    1111186|      0|1111186  |EA|Скоттовский РОВД|19/05/2006
  0|EA     |    1111186|   9010|Семенова |Элина|Иосифовна
  0|EA     |    1111186|   9030|ул. Артемовская, дом 62, кв. 141|||112||Иосифовская|Ивановский
  0|EA     |    1111186|   9040|06/05/1981
  0|EA     |    1111186|   9170|ул. Зинаидавская, дом 82, кв. 149|||||Адамовская|Трофимовский
  0|EA     |    1111186|   9200|0         ||0
  0|EA     |    1111186|   9230|Петровская|95|||Викторовск|Петровский|||Адамовская
  0|EA     |    1111186|   9240|Ярославовская|91|||Семеновск|Трофимовский|||Томашовская
  0|EA     |    1111186|   9260|         ||||
  0|EA     |    1111186|   9400|4060581E025PB7||0
  0|EA     |    1111186|   9500|          |0
  0|EA     |    1111186|  30000|16/07/2012|Милентей М.Е.|25|08:45:21
  0|AO     |    1111187|      0|1111187  |AO|Федоровский РОВД|30/01/2007
  0|AO     |    1111187|   9010|Кириллова|Светлана|Ярославовна
  0|AO     |    1111187|   9030|пер. Натальявский, дом 59, кв. 14|||112
  0|AO     |    1111187|   9040|07/10/1981
  0|AO     |    1111187|   9170|ул. Татьянавская, дом 91, кв. 106
  0|AO     |    1111187|   9200|1         ||0
  0|AO     |    1111187|   9230|Эдуардовская|51|14||Вадимовск||
  0|AO     |    1111187|   9240|Эдуардовская|41|51||Трифоновск
  0|AO     |    1111187|   9260|         ||||
  0|AO     |    1111187|   9400|3071081A025PB1||0
  0|AO     |    1111187|   9500|          |0
  0|AO     |    1111187|  30000|05/02/2011|Администратор|25|22:13:43|2
  0|XX     |    1111187|      0|1111187  |XX|Екатеринавский РОВД|31/10/2008
  0|XX     |    1111187|   9010|Валентинов|Федор|Эдуардович
  0|XX     |    1111187|   9030|ул. Иринавская, дом 9, кв. 120|||112||Валентиновская
  0|XX     |    1111187|   9040|02/07/1963
  0|XX     |    1111187|   9170|пер. Трофимовский, дом 4, кв. 136|||||Аристарховская
  0|XX     |    1111187|   9200|0         ||0
  0|XX     |    1111187|   9230|Трифоновская|41|57||Трофимовск||||Валентиновская
  0|XX     |    1111187|   9240|Олеговская|71|56||Константиновск||||Кирилловская
  0|XX     |    1111187|   9260|         ||||
  0|XX     |    1111187|   9400|4020763H027PB6||0
  0|XX     |    1111187|   9500|          |0
  0|XX     |    1111187|  30000|01/07/2011|Ханчевская Т.В.|25|09:15:07
  0|AP     |    1111188|      0|1111188  |AP|Викторовский РОВД|03/11/1999
  0|AP     |    1111188|   9010|Томашова |Екатерина|Артемовна
  0|AP     |    1111188|   9030|ул. Еленавская, дом 92, кв. 62|||112
  0|AP     |    1111188|   9040|16/08/1968
  0|AP     |    1111188|   9170|ул. Трофимовская, дом 59, кв. 51
  0|AP     |    1111188|   9200|1         ||0
  0|AP     |    1111188|   9230|Трифоновская|16|||Петровск||
  0|AP     |    1111188|   9240|Трифоновская|27|||Семеновск
  0|AP     |    1111188|   9260|         ||||
  0|AP     |    1111188|   9400|3160868M073PB2||0
  0|AP     |    1111188|   9500|          |0
  0|AP     |    1111188|  30000|03/10/2011|Хомич Е.С.|25|09:19:51|2
  0|PT     |    1111188|      0|1111188  |PT|Еленавский РОВД|21/01/2008
  0|PT     |    1111188|   9010|Эдуардова|Екатерина|Вячеславовна
  0|PT     |    1111188|   9030|ул. Татьянавская, дом 16, кв. 65|||112||Сидоровская
  0|PT     |    1111188|   9040|30/11/1982
  0|PT     |    1111188|   9170|пер. Эдуардовский, дом 84, кв. 68|||||Иосифовская
  0|PT     |    1111188|   9200|1         ||0
  0|PT     |    1111188|   9230|Адамовская|56|57||Борисовск||||Кирилловская
  0|PT     |    1111188|   9240|Артемовская|49|92||Трифоновск||||Вадимовская
  0|PT     |    1111188|   9260|         ||||
  0|PT     |    1111188|   9400|3301182H019PB9||0
  0|PT     |    1111188|   9500|          |0
  0|PT     |    1111188|  30000|15/05/2012|Милентей М.Е.|25|08:44:06
  0|MO     |    1111190|      0|1111190  |MO|Сидоровский РОВД|25/01/2008
  0|MO     |    1111190|   9010|Константинов|Иосиф|Семенович
  0|MO     |    1111190|   9030|пер. Элинавский, дом 74, кв. 1|||112||Семеновская
  0|MO     |    1111190|   9040|02/12/1982
  0|MO     |    1111190|   9170|пер. Адамовский, дом 49, кв. 129|||||Иосифовская
  0|MO     |    1111190|   9200|1         ||0
  0|MO     |    1111190|   9230|Сидоровская|57|||Леонидовск||||Трофимовская
  0|MO     |    1111190|   9240|Станиславовская|72|||Ярославовск||||Трофимовская
  0|MO     |    1111190|   9260|         ||||
  0|MO     |    1111190|   9400|3021282K058PB9||0
  0|MO     |    1111190|   9500|          |0
  0|MO     |    1111190|  30000|09/08/2011|Ханчевская Т.В.|25|08:56:41
  0|OP     |    1111190|      0|1111190  |OP|Трофимовский РОВД|18/04/2012|/  /||
  0|OP     |    1111190|   9010|Иванова  |Анжелика|Валентиновна
  0|OP     |    1111190|   9030|пер. Екатеринавский, дом 75, кв. 106|||112|8121115
  0|OP     |    1111190|   9040|18/08/1977|пер. Ярославовский, дом 3, кв. 149
  0|OP     |    1111190|   9070|ИП Вадимов Сигизмунд Трифонович|нет сведений
  0|OP     |    1111190|   9140|5687808  ||||029
  0|OP     |    1111190|   9170|пер. Ивановский, дом 52, кв. 33|||112
  0|OP     |    1111190|   9200|1         |0|0|112|
  0|OP     |    1111190|   9230|Валентиновская|11||67|Семеновск||
  0|OP     |    1111190|   9240|          |||||
  0|OP     |    1111190|   9250|          |||Леонидовск||
  0|OP     |    1111190|   9260|         |||||
  0|OP     |    1111190|   9270|          ||
  0|OP     |    1111190|   9350|
  0|OP     |    1111190|   9390|         ||
  0|OP     |    1111190|   9400|3180877A001PB7
  0|OP     |    1111190|   9500|          |0
  0|OP     |    1111190|   9720|
  0|OP     |    1111190|  30000|27/04/2012|Болотина Т.П.|26|13:23:44|2
  0|OP     |    1111190|  30010|         |||
  0|EM     |    1111191|      0|1111191  |EM|Кирилловский РОВД|23/10/2001
  0|EM     |    1111191|   9010|Аристархов|Виктор|Олегович
  0|EM     |    1111191|   9030|пер. Станиславовский, дом 87, кв. 133|||112||Викторовская|Вадимовский
  0|EM     |    1111191|   9040|15/01/1954
  0|EM     |    1111191|   9170|ул. Аннавская, дом 89, кв. 129|||||Скоттовская|Иосифовский
  0|EM     |    1111191|   9200|0         ||0
  0|EM     |    1111191|   9230|Леонидовская|56|66||Константиновск|Адамовский|||Петровская
  0|EM     |    1111191|   9240|Ивановская|23|13||Константиновск|Сидоровский|||Трифоновская
  0|EM     |    1111191|   9260|         ||||
  0|EM     |    1111191|   9400|4150154C053PB4||0
  0|EM     |    1111191|   9500|          |0
  0|EM     |    1111191|  30000|29/07/2011|Милентей М.Е.|25|09:02:44|2
  0|EO     |    1111191|      0|1111191  |EO|Натальявский РОВД|06/10/1998
  0|EO     |    1111191|   9010|Константинова|Ирина|Сидоровна
  0|EO     |    1111191|   9030|ул. Алинавская, дом 52, кв. 112|||112||Иосифовская
  0|EO     |    1111191|   9040|15/03/1951
  0|EO     |    1111191|   9170|пер. Елизаветтавский, дом 98, кв. 118|||||Константиновская
  0|EO     |    1111191|   9200|0         ||0
  0|EO     |    1111191|   9230|Кирилловская|45|11||Трофимовск||||Семеновская
  0|EO     |    1111191|   9240|Леонидовская|66|26||Эдуардовск||||Сигизмундовская
  0|EO     |    1111191|   9260|         ||||
  0|EO     |    1111191|   9400|3150351E013PB0||0
  0|EO     |    1111191|   9500|          |0
  0|EO     |    1111191|  30000|12/07/2012|Короткевич Т.В.|25|08:46:41
  0|PX     |    1111191|      0|1111191  |PX|Натальявский РОВД|06/12/2001
  0|PX     |    1111191|   9010|Федоров  |Валентин|Аристархович
  0|PX     |    1111191|   9030|ул. Маринавская, дом 67, кв. 89|||112||Аристарховская|Борисовский
  0|PX     |    1111191|   9040|12/11/1972
  0|PX     |    1111191|   9170|пер. Олеговский, дом 39, кв. 101|||||Сигизмундовская|Аристарховский
  0|PX     |    1111191|   9200|1         ||0
  0|PX     |    1111191|   9230|Ивановская|98|88||Петровск|Петровский|||Валентиновская
  0|PX     |    1111191|   9240|Олеговская|41|51||Вадимовск|Аристарховский|||Олеговская
  0|PX     |    1111191|   9260|         ||||
  0|PX     |    1111191|   9400|3121172B073PB0||0
  0|PX     |    1111191|   9500|          |0
  0|PX     |    1111191|  30000|21/05/2012|Белькова Е.В.|25|01:38:41
  0|BH     |    1111192|      0|1111192  |BH|Татьянавский РОВД|02/11/2009
  0|BH     |    1111192|   9010|Эдуардов |Вадим|Александрович
  0|BH     |    1111192|   9030|пер. Кирилловский, дом 69, кв. 4|||112
  0|BH     |    1111192|   9040|14/10/1964
  0|BH     |    1111192|   9170|пер. Софьявский, дом 71, кв. 134
  0|BH     |    1111192|   9200|1         ||0
  0|BH     |    1111192|   9230|Кирилловская|87|16||Сигизмундовск||
  0|BH     |    1111192|   9240|Ивановская|64|63||Трофимовск
  0|BH     |    1111192|   9260|         ||||
  0|BH     |    1111192|   9400|3141064C000PB7||0
  0|BH     |    1111192|   9500|          |0
  0|BH     |    1111192|  30000|09/07/2012|Хомич Е.С.|25|08:40:19
  0|HX     |    1111192|      0|1111192  |HX|Иринавский РОВД|14/11/2007
  0|HX     |    1111192|   9010|Трофимова|Ольга|Петровна
  0|HX     |    1111192|   9030|ул. Валентинавская, дом 90, кв. 138|||112||Эдуардовская
  0|HX     |    1111192|   9040|05/03/1991
  0|HX     |    1111192|   9170|пер. Еленавский, дом 80, кв. 27|||||Станиславовская
  0|HX     |    1111192|   9200|0         ||0
  0|HX     |    1111192|   9230|Олеговская|18|22||Олеговск||||Семеновская
  0|HX     |    1111192|   9240|Вячеславовская|35|43||Константиновск||||Константиновская
  0|HX     |    1111192|   9260|         ||||
  0|HX     |    1111192|   9400|4050391H022PB1||0
  0|HX     |    1111192|   9500|          |0
  0|HX     |    1111192|  30000|31/08/2011|Администратор|25|07:47:17|2
  0|CX     |    1111193|      0|1111193  |CX|Елизаветтавский РОВД|02/06/2004
  0|CX     |    1111193|   9010|Борисов  |Скотт|Адамович
  0|CX     |    1111193|   9030|ул. Кирилловская, дом 65, кв. 107|||112||Семеновская
  0|CX     |    1111193|   9040|10/11/1979
  0|CX     |    1111193|   9170|пер. Ивановский, дом 95, кв. 61|||||Кирилловская
  0|CX     |    1111193|   9200|0         ||0
  0|CX     |    1111193|   9230|Иосифовская|25|92||Сигизмундовск||||Олеговская
  0|CX     |    1111193|   9240|Сидоровская|71|83||Скоттовск||||Ярославовская
  0|CX     |    1111193|   9260|         ||||
  0|CX     |    1111193|   9400|4101179E030PB6||0
  0|CX     |    1111193|   9500|          |0
  0|CX     |    1111193|  30000|11/02/2011|Маковская В.В.|25|10:47:45|2
  0|XX     |    1111193|      0|1111193  |XX|Зинаидавский РОВД|29/06/1999
  0|XX     |    1111193|   9010|Семенова |Татьяна|Валентиновна
  0|XX     |    1111193|   9030|ул. Трифоновская, дом 76, кв. 124|||112||Скоттовская
  0|XX     |    1111193|   9040|28/03/1974
  0|XX     |    1111193|   9170|ул. Валентиновская, дом 18, кв. 9|||||Эдуардовская
  0|XX     |    1111193|   9200|1         ||0
  0|XX     |    1111193|   9230|Леонидовская|46|32||Борисовск||||Борисовская
  0|XX     |    1111193|   9240|Трофимовская|28|87||Федоровск||||Эдуардовская
  0|XX     |    1111193|   9260|         ||||
  0|XX     |    1111193|   9400|3280374B053PB8||0
  0|XX     |    1111193|   9500|          |0
  0|XX     |    1111193|  30000|05/02/2011|Администратор|25|20:05:46
  0|KK     |    1111194|      0|1111194  |KK|Ольгавский РОВД|03/03/2011
  0|KK     |    1111194|   9010|Артемов  |Александр|Адамович
  0|KK     |    1111194|   9030|пер. Иринавский, дом 38, кв. 107|||112||Сидоровская
  0|KK     |    1111194|   9040|05/11/1981
  0|KK     |    1111194|   9170|пер. Людмилавский, дом 89, кв. 58|||||Скоттовская
  0|KK     |    1111194|   9200|1         ||0
  0|KK     |    1111194|   9230|Петровская|34|46||Викторовск||||Вячеславовская
  0|KK     |    1111194|   9240|Вячеславовская|97|14||Олеговск||||Артемовская
  0|KK     |    1111194|   9260|         ||||
  0|KK     |    1111194|   9400|3051181B075PB0||0
  0|KK     |    1111194|   9500|          |0
  0|KK     |    1111194|  30000|25/04/2012|Брель А.П.|25|09:28:53
  0|XO     |    1111194|      0|1111194  |XO|Томашовский РОВД|02/08/2006
  0|XO     |    1111194|   9010|Иванова  |Валерия|Семеновна
  0|XO     |    1111194|   9030|ул. Анжеликавская, дом 6, кв. 68|||112||Константиновская
  0|XO     |    1111194|   9040|16/01/1977
  0|XO     |    1111194|   9170|ул. Александровская, дом 20, кв. 51|||||Трофимовская
  0|XO     |    1111194|   9200|0         ||0
  0|XO     |    1111194|   9230|Викторовская|17|11||Ивановск||||Артемовская
  0|XO     |    1111194|   9240|Константиновская|39|71||Сидоровск||||Скоттовская
  0|XO     |    1111194|   9260|         ||||
  0|XO     |    1111194|   9400|4160177E013PB6||0
  0|XO     |    1111194|   9500|          |0
  0|XO     |    1111194|  30000|16/02/2012|Мазырка Н.В.|25|08:46:54
  0|BP     |    1111195|      0|1111195  |BP|Трофимовский РОВД|17/05/2004
  0|BP     |    1111195|   9010|Константинова|Екатерина|Сигизмундовна
  0|BP     |    1111195|   9030|пер. Эдуардовский, дом 80, кв. 91|||112||Петровская|Олеговский
  0|BP     |    1111195|   9040|31/05/1978
  0|BP     |    1111195|   9170|ул. Валентинавская, дом 82, кв. 103|||||Вячеславовская|Сидоровский
  0|BP     |    1111195|   9200|0         ||0
  0|BP     |    1111195|   9230|Кирилловская|14|||Петровск|Скоттовский|||Станиславовская
  0|BP     |    1111195|   9240|Леонидовская|12|||Ярославовск|Трифоновский|||Ивановская
  0|BP     |    1111195|   9260|         ||||
  0|BP     |    1111195|   9400|4310578K001PB1||0
  0|BP     |    1111195|   9500|          |0
  0|BP     |    1111195|  30000|30/03/2012|Боброва Я.А.|25|10:06:28
  0|CM     |    1111195|      0|1111195  |CM|Татьянавский РОВД|16/03/2009
  0|CM     |    1111195|   9010|Семенов  |Иосиф|Александрович
  0|CM     |    1111195|   9030|пер. Петровский, дом 73, кв. 147|||112
  0|CM     |    1111195|   9040|15/01/1984
  0|CM     |    1111195|   9170|ул. Валентиновская, дом 34, кв. 64
  0|CM     |    1111195|   9200|1         ||0
  0|CM     |    1111195|   9230|Валентиновская|25|65||Адамовск||
  0|CM     |    1111195|   9240|Семеновская|51|13||Вячеславовск
  0|CM     |    1111195|   9260|         ||||
  0|CM     |    1111195|   9400|3150184A049PB5||0
  0|CM     |    1111195|   9500|          |0
  0|CM     |    1111195|  30000|04/11/2011|Милентей М.Е.|25|08:52:44|2
  0|KH     |    1111195|      0|1111195  |KH|Валентиновский РОВД|15/10/2004
  0|KH     |    1111195|   9010|Петрова  |Наталья|Трофимовна
  0|KH     |    1111195|   9030|ул. Семеновская, дом 39, кв. 106|||112||Александровская
  0|KH     |    1111195|   9040|08/10/1959
  0|KH     |    1111195|   9170|ул. Петровская, дом 6, кв. 107|||||Петровская
  0|KH     |    1111195|   9200|0         ||0
  0|KH     |    1111195|   9230|Вячеславовская|63|68||Артемовск||||Александровская
  0|KH     |    1111195|   9240|Валентиновская|88|56||Сидоровск||||Аристарховская
  0|KH     |    1111195|   9260|         ||||
  0|KH     |    1111195|   9400|4081059B012PB9||0
  0|KH     |    1111195|   9500|          |0
  0|KH     |    1111195|  30000|04/03/2011|Маковская В.В.|25|08:55:36|2
  0|TM     |    1111195|      0|1111195  |TM|Константиновский РОВД|31/07/2001
  0|TM     |    1111195|   9010|Скоттов  |Валентин|Вадимович
  0|TM     |    1111195|   9030|ул. Станиславовская, дом 29, кв. 66|||112
  0|TM     |    1111195|   9040|17/05/1973
  0|TM     |    1111195|   9170|ул. Сидоровская, дом 20, кв. 4
  0|TM     |    1111195|   9200|0         ||0
  0|TM     |    1111195|   9230|Трифоновская|21|22||Вячеславовск||
  0|TM     |    1111195|   9240|Ярославовская|58|92||Скоттовск
  0|TM     |    1111195|   9260|         ||||
  0|TM     |    1111195|   9400|4170575C024PB9||0
